Date,AAPL,MSFT,GOOGL,^GSPC,BRK-A,AMZN
2018-06-19 00:00:00-04:00,44.19032287597656,94.82345581054688,58.93450164794922,2762.590087890625,286700.0,86.73899841308594
2018-06-20 00:00:00-04:00,44.38307189941406,95.77301025390625,59.20349884033203,2767.320068359375,285000.0,87.50399780273438
2018-06-21 00:00:00-04:00,44.13558578491211,95.08667755126953,58.47200012207031,2749.760009765625,285000.0,86.51100158691406
2018-06-22 00:00:00-04:00,44.007083892822266,94.40037536621094,58.464500427246094,2754.8798828125,286541.0,85.78350067138672
2018-06-25 00:00:00-04:00,43.35264587402344,92.50128936767578,56.9640007019043,2717.070068359375,284640.0,83.15750122070312
2018-06-26 00:00:00-04:00,43.89046859741211,93.14998626708984,56.63100051879883,2723.06005859375,284500.0,84.55449676513672
2018-06-27 00:00:00-04:00,43.82622146606445,91.7021713256836,55.84700012207031,2699.6298828125,281600.0,83.02549743652344
2018-06-28 00:00:00-04:00,44.14511489868164,92.72691345214844,56.3390007019043,2716.31005859375,284920.0,85.07250213623047
2018-06-29 00:00:00-04:00,44.05229949951172,92.70812225341797,56.45949935913086,2718.3701171875,282040.0,84.98999786376953
2018-07-02 00:00:00-04:00,44.54490661621094,94.02432250976562,57.105499267578125,2726.7099609375,283800.0,85.68900299072266
2018-07-03 00:00:00-04:00,43.76910400390625,93.12177276611328,55.81399917602539,2713.219970703125,282000.0,84.697998046875
2018-07-05 00:00:00-04:00,44.121315002441406,93.78931427001953,57.06449890136719,2736.610107421875,283635.0,84.98650360107422
2018-07-06 00:00:00-04:00,44.73291778564453,95.10549926757812,57.75400161743164,2759.820068359375,283700.0,85.53150177001953
2018-07-09 00:00:00-04:00,45.354042053222656,95.75421142578125,58.36399841308594,2784.169921875,286720.0,86.95099639892578
2018-07-10 00:00:00-04:00,45.29931640625,96.00806427001953,58.356998443603516,2793.840087890625,286385.0,87.15350341796875
2018-07-11 00:00:00-04:00,44.71150207519531,95.87642669677734,58.573001861572266,2774.02001953125,288481.0,87.75
2018-07-12 00:00:00-04:00,45.46113586425781,97.95415496826172,60.0629997253418,2798.2900390625,288000.0,89.83100128173828
2018-07-13 00:00:00-04:00,45.532527923583984,99.11993408203125,60.22100067138672,2801.31005859375,290000.0,90.65149688720703
2018-07-16 00:00:00-04:00,45.432579040527344,98.63105773925781,59.82550048828125,2798.429931640625,289000.0,91.12449645996094
2018-07-17 00:00:00-04:00,45.56108093261719,99.60881805419922,60.65399932861328,2809.550048828125,288500.0,92.19650268554688
2018-07-18 00:00:00-04:00,45.31121063232422,98.82848358154297,60.64550018310547,2815.6201171875,303210.0,92.14600372314453
2018-07-19 00:00:00-04:00,45.663429260253906,98.15156555175781,59.95500183105469,2804.489990234375,299000.0,90.64849853515625
2018-07-20 00:00:00-04:00,45.5587158203125,99.90966796875,59.89400100708008,2801.830078125,299380.0,90.68499755859375
2018-07-23 00:00:00-04:00,45.59915542602539,101.50792694091797,60.54999923706055,2806.97998046875,300230.0,90.0999984741211
2018-07-24 00:00:00-04:00,45.92995071411133,101.21646881103516,62.907501220703125,2820.39990234375,300400.0,91.46199798583984
